name,abilities,type1,type2,is_legendary,japanese_name,hp,attack,defense,sp_attack,sp_defense,speed,base_total,classification,generation,base_egg_steps,height_m,weight_kg,base_happiness,capture_rate,experience_growth,percentage_male,pokedex_number,against_bug,against_dark,against_dragon,against_electric,against_fairy,against_fight,against_fire,against_flying,against_ghost,against_grass,against_ground,against_ice,against_normal,against_poison,against_psychic,against_rock,against_steel,against_water
Sirfetch'd,"['Steadfast', 'Scrappy']",fighting,,0,Negigaknight,62,135,95,68,82,65,507,Wild Duck Pokémon,8,20,0.8,117.0,50,45,1000000,50,865,0.5,0.5,1.0,1.0,2.0,1.0,1.0,2,1.0,1.0,1.0,1.0,1.0,1.0,2,0.5,1.0,1.0
Mr. Rime,"['Tangled Feet', 'Screen Cleaner', 'Ice Body']",ice,psychic,0,Barrikohru,80,85,75,110,100,70,520,Comedian Pokémon,8,25,1.5,58.2,50,45,1000000,50,866,2.0,2.0,1.0,1.0,1.0,1.0,2,1.0,2.0,1.0,1.0,0.5,1.0,1.0,0.5,2.0,2.0,1.0
Runerigus,['Wandering Spirit'],ground,ghost,0,Deathbarn,58,95,145,50,105,30,483,Grudge Pokémon,8,25,1.6,66.6,50,90,1000000,50,867,0.5,2.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,2.0,1.0,2,0.0,0.25,1.0,0.5,1.0,2.0
Milcery,"['Sweet Veil', 'Aroma Veil']",fairy,,0,Mahomil,45,40,40,50,61,34,270,Cream Pokémon,8,20,0.2,0.3,50,200,1000000,100,868,0.5,0.5,0.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0
Alcremie,"['Sweet Veil', 'Aroma Veil']",fairy,,0,Mawhip,65,60,75,110,121,64,495,Cream Pokémon,8,20,0.3,0.5,50,100,1000000,100,869,0.5,0.5,0.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0
Falinks,"['Battle Armor', 'Defiant']",fighting,,0,Tairetsu,65,100,100,70,60,75,470,Formation Pokémon,8,25,3.0,62.0,50,45,1000000,-1,870,0.5,0.5,1.0,1.0,2.0,1.0,1.0,2,1.0,1.0,1.0,1.0,1.0,1.0,2,0.5,1.0,1.0
Pincurchin,"['Lightning Rod', 'Electric Surge']",electric,,0,Bachinuni,48,101,95,91,85,15,435,Sea Urchin Pokémon,8,20,0.3,1.0,50,75,1000000,50,871,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0
Snom,"['Shield Dust', 'Ice Scales']",ice,bug,0,Yukihami,30,25,35,45,30,20,185,Worm Pokémon,8,20,0.3,3.8,50,190,1000000,50,872,1.0,1.0,1.0,1.0,1.0,1.0,4,2,1.0,0.5,0.5,0.5,1.0,1.0,1.0,4.0,2.0,1.0
Frosmoth,"['Shield Dust', 'Ice Scales']",ice,bug,0,Mothnow,70,65,60,125,90,65,475,Frost Moth Pokémon,8,20,1.3,42.0,50,75,1000000,50,873,1.0,1.0,1.0,1.0,1.0,1.0,4,2,1.0,0.5,0.5,0.5,1.0,1.0,1.0,4.0,2.0,1.0
Stonjourner,['Power Spot'],rock,,0,Ishihengin,100,125,135,20,20,70,470,Big Rock Pokémon,8,25,2.5,520.0,50,60,1250000,50,874,1.0,1.0,1.0,1.0,1.0,2.0,0.5,0.5,1.0,2.0,2.0,1.0,0.5,0.5,1.0,1.0,2.0,2.0
Eiscue,['Ice Face'],ice,,0,Korippo,75,80,110,65,90,50,470,Penguin Pokémon,8,25,1.4,89.0,50,60,1250000,50,875,1.0,1.0,1.0,1.0,1.0,2.0,2,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,2.0,2.0,1.0
Indeedee,"['Inner Focus', 'Synchronize', 'Own Tempo', 'Psychic Surge']",psychic,normal,0,Yessan,60,65,55,105,95,95,475,Emotion Pokémon,8,40,0.9,28.0,140,30,800000,50,876,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0
Morpeko,['Hunger Switch'],electric,dark,0,Morpeko,58,95,58,70,58,97,436,Two-Sided Pokémon,8,10,0.3,3.0,50,180,1000000,50,877,2.0,0.5,1.0,0.5,2.0,2.0,1.0,0.5,0.5,1.0,2.0,1.0,1.0,1.0,0,1.0,0.5,1.0
Cufant,"['Sheer Force', 'Heavy Metal']",steel,,0,Zoudou,72,80,49,40,49,40,330,Copperderm Pokémon,8,25,1.2,100.0,50,190,1000000,50,878,0.5,1.0,0.5,1.0,0.5,2.0,2,0.5,1.0,0.5,2.0,0.5,0.5,0.0,0.5,0.5,0.5,1.0
Copperajah,"['Sheer Force', 'Heavy Metal']",steel,,0,Daioudou,122,130,69,80,69,30,500,Copperderm Pokémon,8,25,3.0,650.0,50,90,1000000,50,879,0.5,1.0,0.5,1.0,0.5,2.0,2,0.5,1.0,0.5,2.0,0.5,0.5,0.0,0.5,0.5,0.5,1.0
Dracozolt,"['Volt Absorb', 'Hustle', 'Sand Rush']",electric,dragon,0,Patchiragon,90,100,90,80,70,75,505,Fossil Pokémon,8,35,1.8,190.0,50,45,1250000,-1,880,1.0,1.0,2.0,0.25,2.0,1.0,0.5,0.5,1.0,0.5,2.0,2,1.0,1.0,1.0,1.0,0.5,0.5
Arctozolt,"['Volt Absorb', 'Static', 'Slush Rush']",electric,ice,0,Patchilldon,90,100,90,90,80,55,505,Fossil Pokémon,8,35,2.3,150.0,50,45,1250000,-1,881,1.0,1.0,1.0,0.5,1.0,2.0,2,0.5,1.0,1.0,2.0,0.5,1.0,1.0,1.0,2.0,1.0,1.0
Dracovish,"['Water Absorb', 'Strong Jaw', 'Sand Rush']",water,dragon,0,Uonoragon,90,90,100,70,80,75,505,Fossil Pokémon,8,35,2.3,215.0,50,45,1250000,-1,882,1.0,1.0,2.0,1.0,2.0,1.0,0.25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.25
Arctovish,"['Water Absorb', 'Ice Body', 'Slush Rush']",water,ice,0,Uochilldon,90,90,100,80,90,55,505,Fossil Pokémon,8,35,2.0,175.0,50,45,1250000,-1,883,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,0.25,1.0,1.0,1.0,2.0,1.0,0.5
Duraludon,"['Light Metal', 'Heavy Metal', 'Stalwart']",steel,dragon,0,Duraludon,70,95,115,120,50,85,535,Alloy Pokémon,8,30,1.8,40.0,50,45,1000000,50,884,0.5,1.0,1.0,0.5,1.0,2.0,1.0,0.5,1.0,0.25,2.0,1.0,0.5,0.0,0.5,0.5,0.5,0.5
Dreepy,"['Clear Body', 'Infiltrator', 'Cursed Body']",dragon,ghost,0,Dorameshiya,28,60,30,40,30,82,270,Lingering Pokémon,8,40,0.5,2.0,50,45,1250000,50,885,0.5,2.0,2.0,0.5,2.0,0.0,0.5,1.0,2.0,0.5,1.0,2,0.0,0.5,1.0,1.0,1.0,0.5
Drakloak,"['Clear Body', 'Infiltrator', 'Cursed Body']",dragon,ghost,0,Doronch,68,80,50,60,50,102,410,Caretaker Pokémon,8,40,1.4,11.0,50,45,1250000,50,886,0.5,2.0,2.0,0.5,2.0,0.0,0.5,1.0,2.0,0.5,1.0,2,0.0,0.5,1.0,1.0,1.0,0.5
Dragapult,"['Clear Body', 'Infiltrator', 'Cursed Body']",dragon,ghost,0,Dorapult,88,120,75,100,75,142,600,Stealth Pokémon,8,40,3.0,50.0,50,45,1250000,50,887,0.5,2.0,2.0,0.5,2.0,0.0,0.5,1.0,2.0,0.5,1.0,2,0.0,0.5,1.0,1.0,1.0,0.5
Zacian,['Intrepid Sword'],fairy,,1,Zacian,92,130,115,80,115,138,670,Warrior Pokémon,8,120,2.8,110.0,0,10,1250000,-1,888,0.5,0.5,0.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0
Zamazenta,['Dauntless Shield'],fighting,,1,Zamazenta,92,130,115,80,115,138,670,Warrior Pokémon,8,120,2.9,210.0,0,10,1250000,-1,889,0.5,0.5,1.0,1.0,2.0,1.0,1.0,2,1.0,1.0,1.0,1.0,1.0,1.0,2,0.5,1.0,1.0
Eternatus,['Pressure'],poison,dragon,1,Mugendina,140,85,95,145,95,130,690,Gigantic Pokémon,8,120,20.0,950.0,0,255,1250000,-1,890,0.5,1.0,2.0,0.5,1.0,0.5,0.5,1.0,1.0,0.25,2.0,2,1.0,0.5,2,1.0,1.0,0.5
Kubfu,['Inner Focus'],fighting,,1,Dakuma,60,90,60,53,50,72,385,Wushu Pokémon,8,120,0.6,12.0,50,3,1250000,87.5,891,0.5,0.5,1.0,1.0,2.0,1.0,1.0,2,1.0,1.0,1.0,1.0,1.0,1.0,2,0.5,1.0,1.0
Urshifu,['Unseen Fist'],fighting,dark,1,Wulaosu,100,130,100,63,60,97,550,Wushu Pokémon,8,120,1.9,105.0,50,3,1250000,87.5,892,1.0,0.25,1.0,1.0,4.0,2.0,1.0,2,0.5,1.0,1.0,1.0,1.0,1.0,0,0.5,1.0,1.0
Zarude,['Leaf Guard'],dark,grass,1,Zarude,105,120,105,70,95,105,600,Rogue Monkey Pokémon,8,120,1.8,70.0,0,3,1250000,-1,893,4.0,0.5,1.0,0.5,2.0,2.0,2,2,0.5,0.5,0.5,2,1.0,2.0,0,1.0,1.0,0.5
Regieleki,['Transistor'],electric,,1,Regieleki,80,100,50,100,50,200,580,Electron Pokémon,8,120,1.2,145.0,35,3,1250000,-1,894,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0
Regidrago,['Dragon%27s Maw'],dragon,,1,Regidorago,200,100,50,100,50,80,580,Dragon Orb Pokémon,8,120,2.1,200.0,35,3,1250000,-1,895,1.0,1.0,2.0,0.5,2.0,1.0,0.5,1.0,1.0,0.5,1.0,2,1.0,1.0,1.0,1.0,1.0,0.5
Glastrier,['Chilling Neigh'],ice,,1,Blizzapos,100,145,130,65,110,30,580,Wild Horse Pokémon,8,120,2.2,800.0,35,3,1250000,-1,896,1.0,1.0,1.0,1.0,1.0,2.0,2,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,2.0,2.0,1.0
Spectrier,['Grim Neigh'],ghost,,1,Wraithpos,100,65,60,145,80,130,580,Swift Horse Pokémon,8,120,2.0,44.5,35,3,1250000,-1,897,0.5,2.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,1.0,1.0
Calyrex,"['Unnerve', 'As One']",psychic,grass,1,Budrex,100,80,80,80,80,80,500,King PokémonHigh King Pokémon,8,120,1.1,7.7,100,3,1250000,-1,898,4.0,2.0,1.0,0.5,1.0,0.5,2,2,2.0,0.5,0.5,2,1.0,2.0,0.5,1.0,1.0,0.5
Wyrdeer,"['Intimidate', 'Frisk', 'Sap Sipper']",normal,psychic,0,Ayashishi,103,105,72,105,75,65,525,Big Horn Pokémon,8,20,1.8,95.1,50,45,1250000,50,899,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0
Kleavor,"['Swarm', 'Sheer Force', 'Sharpness']",bug,rock,0,Basagiri,70,135,95,45,70,85,500,Axe Pokémon,8,20,1.8,89.0,50,15,1000000,50,900,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,1.0,2.0,2.0,2.0
Ursaluna,"['Guts', 'Bulletproof', 'Unnerve', 'Mind%27s Eye']",ground,normal,0,Gachiguma,130,140,105,45,80,50,550,Peat Pokémon,8,20,2.4,290.0,50,20,1000000,50,901,1.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,2.0,1.0,2,1.0,0.5,1.0,0.5,1.0,2.0
Basculegion,"['Swift Swim', 'Adaptability', 'Mold Breaker']",water,ghost,0,Idaitou,120,112,65,80,75,78,530,Big Fish Pokémon,8,20,3.0,110.0,50,45,1000000,50,902,0.5,2.0,1.0,2.0,1.0,0.0,0.5,1.0,2.0,2.0,1.0,0.5,0.0,0.5,1.0,1.0,0.5,0.5
Sneasler,"['Pressure', 'Unburden', 'Poison Touch']",fighting,poison,0,Ohnyula,80,130,60,40,80,120,510,Free Climb Pokémon,8,20,1.3,43.0,50,20,1059860,50,903,0.25,0.5,1.0,1.0,1.0,0.5,1.0,2,1.0,0.5,2.0,1.0,1.0,0.5,4,0.5,1.0,1.0
Overqwil,"['Poison Point', 'Swift Swim', 'Intimidate']",dark,poison,0,Haryman,85,115,95,65,65,85,510,Pin Cluster Pokémon,8,20,2.5,60.5,50,45,1000000,50,904,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,2.0,1.0,1.0,0.5,0,1.0,1.0,1.0
Enamorus,"['Cute Charm', 'Contrary', 'Overcoat']",fairy,flying,1,Lovetolos,74,115,70,135,80,106,580,Love-Hate Pokémon,8,20,1.6,48.0,50,3,1250000,100,905,0.25,0.5,0.0,2.0,1.0,0.25,1.0,1.0,1.0,0.5,0.0,2,1.0,2.0,1.0,2.0,2.0,1.0
Sprigatito,"['Overgrow', 'Protean']",grass,,0,Nyahoja,40,61,54,45,45,65,310,Grass Cat Pokémon,9,20,0.4,4.1,50,45,1059860,87.5,906,2.0,1.0,1.0,0.5,1.0,1.0,2,2,1.0,0.5,0.5,2,1.0,2.0,1.0,1.0,1.0,0.5
Floragato,"['Overgrow', 'Protean']",grass,,0,Nyarote,61,80,63,60,63,83,410,Grass Cat Pokémon,9,20,0.9,12.2,50,45,1059860,87.5,907,2.0,1.0,1.0,0.5,1.0,1.0,2,2,1.0,0.5,0.5,2,1.0,2.0,1.0,1.0,1.0,0.5
Meowscarada,"['Overgrow', 'Protean']",grass,dark,0,Masquernya,76,110,70,81,70,123,530,Magician Pokémon,9,20,1.5,31.2,50,45,1059860,87.5,908,4.0,0.5,1.0,0.5,2.0,2.0,2,2,0.5,0.5,0.5,2,1.0,2.0,0,1.0,1.0,0.5
Fuecoco,"['Blaze', 'Unaware']",fire,,0,Hogator,67,45,59,63,40,36,310,Fire Croc Pokémon,9,20,0.4,9.8,50,45,1059860,87.5,909,0.5,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,0.5,2.0,0.5,1.0,1.0,1.0,2.0,0.5,2.0
Crocalor,"['Blaze', 'Unaware']",fire,,0,Achigator,81,55,78,90,58,49,411,Fire Croc Pokémon,9,20,1.0,30.7,50,45,1059860,87.5,910,0.5,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,0.5,2.0,0.5,1.0,1.0,1.0,2.0,0.5,2.0
Skeledirge,"['Blaze', 'Unaware']",fire,ghost,0,Laudbon,104,75,100,110,75,66,530,Singer Pokémon,9,20,1.6,326.5,50,45,1059860,87.5,911,0.25,2.0,1.0,1.0,0.5,0.0,0.5,1.0,2.0,0.5,2.0,0.5,0.0,0.5,1.0,2.0,0.5,2.0
Quaxly,"['Torrent', 'Moxie']",water,,0,Kuwassu,55,65,45,50,45,50,310,Duckling Pokémon,9,20,0.5,6.1,50,45,1059860,87.5,912,1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5
Quaxwell,"['Torrent', 'Moxie']",water,,0,Welkamo,70,85,65,65,60,65,410,Practicing Pokémon,9,20,1.2,21.5,50,45,1059860,87.5,913,1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5
Quaquaval,"['Torrent', 'Moxie']",water,fighting,0,Wanival,85,120,80,85,75,85,530,Dancer Pokémon,9,20,1.8,61.9,50,45,1059860,87.5,914,0.5,0.5,1.0,2.0,2.0,1.0,0.5,2,1.0,2.0,1.0,0.5,1.0,1.0,2,0.5,0.5,0.5
Lechonk,"['Aroma Veil', 'Gluttony', 'Thick Fat']",normal,,0,Gourton,54,45,40,35,45,35,254,Hog Pokémon,9,15,0.5,10.2,50,255,1000000,50,915,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Oinkologne,"['Lingering Aroma', 'Gluttony', 'Aroma Veil', 'Thick Fat']",normal,,0,Perfuton,110,100,75,59,80,65,489,Hog Pokémon,9,15,1.0,120.0,50,100,1000000,50,916,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Tarountula,"['Insomnia', 'Stakeout']",bug,,0,Tamantula,35,41,45,29,40,20,210,String Ball Pokémon,9,15,0.3,4.0,50,255,600000,50,917,1.0,1.0,1.0,1.0,1.0,0.5,2,2,1.0,0.5,0.5,1.0,1.0,1.0,1.0,2.0,1.0,1.0
Spidops,"['Insomnia', 'Stakeout']",bug,,0,Wanaider,60,79,92,52,86,35,404,Trap Pokémon,9,15,1.0,16.5,50,120,600000,50,918,1.0,1.0,1.0,1.0,1.0,0.5,2,2,1.0,0.5,0.5,1.0,1.0,1.0,1.0,2.0,1.0,1.0
Nymble,"['Swarm', 'Tinted Lens']",bug,,0,Mamebatta,33,46,40,21,25,45,210,Grasshopper Pokémon,9,20,0.2,1.0,20,190,1000000,50,919,1.0,1.0,1.0,1.0,1.0,0.5,2,2,1.0,0.5,0.5,1.0,1.0,1.0,1.0,2.0,1.0,1.0
Lokix,"['Swarm', 'Tinted Lens']",bug,dark,0,Exleg,71,102,78,52,55,92,450,Grasshopper Pokémon,9,20,1.0,17.5,0,30,1000000,50,920,2.0,0.5,1.0,1.0,2.0,1.0,2,2,0.5,0.5,0.5,1.0,1.0,1.0,0,2.0,1.0,1.0
Pawmi,"['Static', 'Natural Cure', 'Iron Fist']",electric,,0,Pamo,45,50,20,40,25,60,240,Mouse Pokémon,9,15,0.3,2.5,50,190,1000000,50,921,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0
Pawmo,"['Volt Absorb', 'Natural Cure', 'Iron Fist']",electric,fighting,0,Pamot,60,75,40,50,40,85,350,Mouse Pokémon,9,15,0.4,6.5,50,80,1000000,50,922,0.5,0.5,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2,0.5,0.5,1.0
Pawmot,"['Volt Absorb', 'Natural Cure', 'Iron Fist']",electric,fighting,0,Parmot,70,115,70,70,60,105,490,Hands-On Pokémon,9,15,0.9,41.0,50,45,1000000,50,923,0.5,0.5,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2,0.5,0.5,1.0
Tandemaus,"['Run Away', 'Pickup', 'Own Tempo']",normal,,0,Wakkanezumi,50,50,45,40,45,75,305,Couple Pokémon,9,10,0.3,1.8,50,150,800000,-1,924,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Maushold,"['Friend Guard', 'Cheek Pouch', 'Technician']",normal,,0,Ikkanezumi,74,75,70,65,75,111,470,Family Pokémon,9,10,0.3,2.8,50,75,800000,-1,925,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Fidough,"['Own Tempo', 'Klutz']",fairy,,0,Pupimocchi,37,55,70,30,55,65,312,Puppy Pokémon,9,20,0.3,10.9,50,190,1059860,50,926,0.5,0.5,0.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0
Dachsbun,"['Well-Baked Body', 'Aroma Veil']",fairy,,0,Bowtzel,57,80,115,50,80,95,477,Dog Pokémon,9,20,0.5,14.9,50,90,1059860,50,927,0.5,0.5,0.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0
Smoliv,"['Early Bird', 'Harvest']",grass,normal,0,Minive,41,35,45,58,51,30,260,Olive Pokémon,9,20,0.3,6.5,50,255,1059860,50,928,2.0,1.0,1.0,0.5,1.0,2.0,2,2,0.0,0.5,0.5,2,1.0,2.0,1.0,1.0,1.0,0.5
Dolliv,"['Early Bird', 'Harvest']",grass,normal,0,Olinyo,52,53,60,78,78,33,354,Olive Pokémon,9,20,0.6,11.9,50,120,1059860,50,929,2.0,1.0,1.0,0.5,1.0,2.0,2,2,0.0,0.5,0.5,2,1.0,2.0,1.0,1.0,1.0,0.5
Arboliva,"['Seed Sower', 'Harvest']",grass,normal,0,Oliva,78,69,90,125,109,39,510,Olive Pokémon,9,20,1.4,48.2,50,45,1059860,50,930,2.0,1.0,1.0,0.5,1.0,2.0,2,2,0.0,0.5,0.5,2,1.0,2.0,1.0,1.0,1.0,0.5
Squawkabilly,"['Intimidate', 'Hustle', 'Guts', 'Sheer Force']",normal,flying,0,Ikirinko,82,96,51,45,51,92,417,Parrot Pokémon,9,15,0.6,2.4,50,190,600000,50,931,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.5,0.0,2,1.0,1.0,1.0,2.0,1.0,1.0
Nacli,"['Purifying Salt', 'Sturdy', 'Clear Body']",rock,,0,Kojio,55,55,75,35,35,25,280,Rock Salt Pokémon,9,20,0.4,16.0,50,255,1059860,50,932,1.0,1.0,1.0,1.0,1.0,2.0,0.5,0.5,1.0,2.0,2.0,1.0,0.5,0.5,1.0,1.0,2.0,2.0
Naclstack,"['Purifying Salt', 'Sturdy', 'Clear Body']",rock,,0,Jiodumu,60,60,100,35,65,35,355,Rock Salt Pokémon,9,20,0.6,105,50,120,1059860,50,933,1.0,1.0,1.0,1.0,1.0,2.0,0.5,0.5,1.0,2.0,2.0,1.0,0.5,0.5,1.0,1.0,2.0,2.0
Garganacl,"['Purifying Salt', 'Sturdy', 'Clear Body']",rock,,0,Kyojiohn,100,100,130,45,90,35,500,Rock Salt Pokémon,9,20,2.3,240.0,50,45,1059860,50,934,1.0,1.0,1.0,1.0,1.0,2.0,0.5,0.5,1.0,2.0,2.0,1.0,0.5,0.5,1.0,1.0,2.0,2.0
Charcadet,"['Flash Fire', 'Flame Body']",fire,,0,Carbou,40,50,40,50,40,35,255,Fire Child Pokémon,9,35,0.6,10.5,50,90,1250000,50,935,0.5,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,0.5,2.0,0.5,1.0,1.0,1.0,2.0,0.5,2.0
Armarouge,"['Flash Fire', 'Weak Armor']",fire,psychic,0,Gurenarma,85,60,100,125,80,75,525,Fire Warrior Pokémon,9,35,1.5,85.0,20,25,1250000,50,936,1.0,2.0,1.0,1.0,0.5,0.5,0.5,1.0,2.0,0.5,2.0,0.5,1.0,1.0,0.5,2.0,0.5,2.0
Ceruledge,"['Flash Fire', 'Weak Armor']",fire,ghost,0,Soublades,75,125,80,60,100,85,525,Fire Blades Pokémon,9,35,1.6,62.0,20,25,1250000,50,937,0.25,2.0,1.0,1.0,0.5,0.0,0.5,1.0,2.0,0.5,2.0,0.5,0.0,0.5,1.0,2.0,0.5,2.0
Tadbulb,"['Own Tempo', 'Static', 'Damp']",electric,,0,Zupika,61,31,41,59,35,45,272,EleTadpole Pokémon,9,20,0.3,0.4,50,190,1000000,50,938,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0
Bellibolt,"['Electromorphosis', 'Static', 'Damp']",electric,,0,Harabarie,109,64,91,103,83,45,495,EleFrog Pokémon,9,20,1.2,113.0,50,50,1000000,50,939,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0
Wattrel,"['Wind Power', 'Volt Absorb', 'Competitive']",electric,flying,0,Kaiden,40,40,35,55,40,70,280,Storm Petrel Pokémon,9,20,0.4,3.6,50,180,1059860,50,940,0.5,1.0,1.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5,0.0,2,1.0,1.0,1.0,2.0,0.5,1.0
Kilowattrel,"['Wind Power', 'Volt Absorb', 'Competitive']",electric,flying,0,Taikaiden,70,70,60,105,60,125,490,Frigatebird Pokémon,9,20,1.4,38.6,50,90,1059860,50,941,0.5,1.0,1.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5,0.0,2,1.0,1.0,1.0,2.0,0.5,1.0
Maschiff,"['Intimidate', 'Run Away', 'Stakeout']",dark,,0,Orachifu,60,78,60,40,51,51,340,Rascal Pokémon,9,20,0.5,16,50,150,1059860,50,942,2.0,0.5,1.0,1.0,2.0,2.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0,1.0,1.0,1.0
Mabosstiff,"['Intimidate', 'Guard Dog', 'Stakeout']",dark,,0,Mafitiff,80,120,90,60,70,85,505,Boss Pokémon,9,20,1.1,61,50,75,1059860,50,943,2.0,0.5,1.0,1.0,2.0,2.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0,1.0,1.0,1.0
Shroodle,"['Unburden', 'Pickpocket', 'Prankster']",poison,normal,0,Shirushrew,40,65,35,40,35,75,290,Toxic Mouse Pokémon,9,20,0.2,0.7,50,190,1059860,50,944,0.5,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.0,0.5,2.0,1.0,1.0,0.5,2,1.0,1.0,1.0
Grafaiai,"['Unburden', 'Poison Touch', 'Prankster']",poison,normal,0,Taggingru,63,95,65,80,72,110,485,Toxic Monkey Pokémon,9,20,0.7,27.2,50,90,1059860,50,945,0.5,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.0,0.5,2.0,1.0,1.0,0.5,2,1.0,1.0,1.0
Bramblin,"['Wind Rider', 'Infiltrator']",grass,ghost,0,Anokusa,40,65,30,45,35,60,275,Tumbleweed Pokémon,9,20,0.6,0.6,50,190,1000000,50,946,1.0,2.0,1.0,0.5,1.0,0.0,2,2,2.0,0.5,0.5,2,0.0,1.0,1.0,1.0,1.0,0.5
Brambleghast,"['Wind Rider', 'Infiltrator']",grass,ghost,0,Anohoragusa,55,115,70,80,70,90,480,Tumbleweed Pokémon,9,20,1.2,6.0,50,45,1000000,50,947,1.0,2.0,1.0,0.5,1.0,0.0,2,2,2.0,0.5,0.5,2,0.0,1.0,1.0,1.0,1.0,0.5
Toedscool,['Mycelium Might'],ground,grass,0,Nonokurage,40,40,35,50,100,70,335,Woodear Pokémon,9,20,0.9,33.0,50,190,1059860,50,948,2.0,1.0,1.0,0.0,1.0,1.0,2,2,1.0,1.0,0.5,4,1.0,1.0,1.0,0.5,1.0,1.0
Toedscruel,['Mycelium Might'],ground,grass,0,Rikukurage,80,70,65,80,120,100,515,Woodear Pokémon,9,20,1.9,58.0,50,90,1059860,50,949,2.0,1.0,1.0,0.0,1.0,1.0,2,2,1.0,1.0,0.5,4,1.0,1.0,1.0,0.5,1.0,1.0
Klawf,"['Anger Shell', 'Shell Armor', 'Regenerator']",rock,,0,Gakegani,70,100,115,35,55,75,450,Ambush Pokémon,9,35,1.3,79.0,50,120,1000000,50,950,1.0,1.0,1.0,1.0,1.0,2.0,0.5,0.5,1.0,2.0,2.0,1.0,0.5,0.5,1.0,1.0,2.0,2.0
