name,abilities,against_bug,against_dark,against_dragon,against_electric,against_fairy,against_fight,against_fire,against_flying,against_ghost,against_grass,against_ground,against_ice,against_normal,against_poison,against_psychic,against_rock,against_steel,against_water,attack,base_egg_steps,base_happiness,base_total,capture_rate,classfication,defense,experience_growth,height_m,hp,japanese_name,percentage_male,pokedex_number,sp_attack,sp_defense,speed,type1,type2,weight_kg,generation,is_legendary
Slurpuff,"['Sweet Veil', 'Unburden']",0.5,0.5,0.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,80,5120,70,480,140,Meringue Pokémon,86,1000000,0.8,82,Peroreamペロリーム,50.0,685,85,75,72,fairy,,5.0,6,0
Inkay,"['Contrary', 'Suction Cups', 'Infiltrator']",4.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,54,5120,70,288,190,Revolving Pokémon,53,1000000,0.4,53,Maaiikaマーイーカ,50.0,686,37,46,45,dark,psychic,3.5,6,0
Malamar,"['Contrary', 'Suction Cups', 'Infiltrator']",4.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,92,5120,70,482,80,Overturning Pokémon,88,1000000,1.5,86,Calamaneroカラマネロ,50.0,687,68,75,73,dark,psychic,47.0,6,0
Binacle,"['Tough Claws', 'Sniper', 'Pickpocket']",1.0,1.0,1.0,2.0,1.0,2.0,0.25,0.5,1.0,4.0,2.0,0.5,0.5,0.5,1.0,1.0,1.0,1.0,52,5120,70,306,120,Two-Handed Pokémon,67,1000000,0.5,42,Kameteteカメテテ,50.0,688,39,56,50,rock,water,31.0,6,0
Barbaracle,"['Tough Claws', 'Sniper', 'Pickpocket']",1.0,1.0,1.0,2.0,1.0,2.0,0.25,0.5,1.0,4.0,2.0,0.5,0.5,0.5,1.0,1.0,1.0,1.0,105,5120,70,500,45,Collective Pokémon,115,1000000,1.3,72,Gamenodesガメノデス,50.0,689,54,86,68,rock,water,96.0,6,0
Skrelp,"['Poison Point', 'Poison Touch', 'Adaptability']",0.5,1.0,1.0,2.0,0.5,0.5,0.5,1.0,1.0,1.0,2.0,0.5,1.0,0.5,2.0,1.0,0.5,0.5,60,5120,70,320,225,Mock Kelp Pokémon,60,1000000,0.5,50,Kuzumoクズモー,50.0,690,60,60,30,poison,water,7.3,6,0
Dragalge,"['Poison Point', 'Poison Touch', 'Adaptability']",0.5,1.0,2.0,0.5,1.0,0.5,0.5,1.0,1.0,0.25,2.0,2.0,1.0,0.5,2.0,1.0,1.0,0.5,75,5120,70,494,55,Mock Kelp Pokémon,90,1000000,1.8,65,Dramidoroドラミドロ,50.0,691,97,123,44,poison,dragon,81.5,6,0
Clauncher,['Mega Launcher'],1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,53,3840,70,330,225,Water Gun Pokémon,62,1250000,0.5,50,Udeppouウデッポウ,50.0,692,58,63,44,water,,8.3,6,0
Clawitzer,['Mega Launcher'],1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,73,3840,70,500,55,Howitzer Pokémon,88,1250000,1.3,71,Blosterブロスター,50.0,693,120,89,59,water,,35.3,6,0
Helioptile,"['Dry Skin', 'Sand Veil', 'Solar Power']",1.0,1.0,1.0,0.5,1.0,2.0,1.0,0.5,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,38,5120,70,289,190,Generator Pokémon,33,1000000,0.5,44,Erikiteruエリキテル,50.0,694,61,43,70,electric,normal,6.0,6,0
Heliolisk,"['Dry Skin', 'Sand Veil', 'Solar Power']",1.0,1.0,1.0,0.5,1.0,2.0,1.0,0.5,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,55,5120,70,481,75,Generator Pokémon,52,1000000,1.0,62,Elezardエレザード,50.0,695,109,94,109,electric,normal,21.0,6,0
Tyrunt,"['Strong Jaw', 'Sturdy']",1.0,1.0,2.0,0.5,2.0,2.0,0.25,0.5,1.0,1.0,2.0,2.0,0.5,0.5,1.0,1.0,2.0,1.0,89,7680,70,362,45,Royal Heir Pokémon,77,1000000,0.8,58,Chigorasチゴラス,88.1,696,45,45,48,rock,dragon,26.0,6,0
Tyrantrum,"['Strong Jaw', 'Rock Head']",1.0,1.0,2.0,0.5,2.0,2.0,0.25,0.5,1.0,1.0,2.0,2.0,0.5,0.5,1.0,1.0,2.0,1.0,121,7680,70,521,45,Despot Pokémon,119,1000000,2.5,82,Gachigorasガチゴラス,88.1,697,69,59,71,rock,dragon,270.0,6,0
Amaura,"['Refrigerate', 'Snow Warning']",1.0,1.0,1.0,1.0,1.0,4.0,1.0,0.5,1.0,2.0,2.0,0.5,0.5,0.5,1.0,2.0,4.0,2.0,59,7680,70,362,45,Tundra Pokémon,50,1000000,1.3,77,Amarusアマルス,88.1,698,67,63,46,rock,ice,25.2,6,0
Aurorus,"['Refrigerate', 'Snow Warning']",1.0,1.0,1.0,1.0,1.0,4.0,1.0,0.5,1.0,2.0,2.0,0.5,0.5,0.5,1.0,2.0,4.0,2.0,77,7680,70,521,45,Tundra Pokémon,72,1000000,2.7,123,Amarurugaアマルルガ,88.1,699,99,92,58,rock,ice,225.0,6,0
Sylveon,"['Cute Charm', 'Pixilate']",0.5,0.5,0.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,65,8960,70,525,45,Intertwining Pokémon,65,1000000,1.0,95,Nymphiaニンフィア,88.1,700,110,130,60,fairy,,23.5,6,0
Hawlucha,"['Limber', 'Unburden', 'Mold Breaker']",0.25,0.5,1.0,2.0,2.0,0.5,1.0,2.0,1.0,0.5,0.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,92,5120,70,500,100,Wrestling Pokémon,75,1000000,0.8,78,Luchabullルチャブル,50.0,701,74,63,118,fighting,flying,21.5,6,0
Dedenne,"['Cheek Pouch', 'Pickup', 'Plus']",0.5,0.5,0.0,0.5,1.0,0.5,1.0,0.5,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,58,5120,70,431,180,Antenna Pokémon,57,1000000,0.2,67,Dedenneデデンネ,50.0,702,81,67,101,electric,fairy,2.2,6,0
Carbink,"['Clear Body', 'Sturdy']",0.5,0.5,0.0,1.0,1.0,1.0,0.5,0.5,1.0,2.0,2.0,1.0,0.5,1.0,1.0,1.0,4.0,2.0,50,6400,70,500,60,Jewel Pokémon,150,1250000,0.3,50,Melecieメレシー,,703,50,150,50,rock,fairy,5.7,6,0
Goomy,"['Sap Sipper', 'Hydration', 'Gooey']",1.0,1.0,2.0,0.5,2.0,1.0,0.5,1.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,50,10240,35,300,45,Soft Tissue Pokémon,35,1250000,0.3,45,Numeraヌメラ,50.0,704,55,75,40,dragon,,2.8,6,0
Sliggoo,"['Sap Sipper', 'Hydration', 'Gooey']",1.0,1.0,2.0,0.5,2.0,1.0,0.5,1.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,75,10240,35,452,45,Soft Tissue Pokémon,53,1250000,0.8,68,Numeilヌメイル,50.0,705,83,113,60,dragon,,17.5,6,0
Goodra,"['Sap Sipper', 'Hydration', 'Gooey']",1.0,1.0,2.0,0.5,2.0,1.0,0.5,1.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,100,10240,35,600,45,Dragon Pokémon,70,1250000,2.0,90,Numelgonヌメルゴン,50.0,706,110,150,80,dragon,,150.5,6,0
Klefki,"['Prankster', 'Magician']",0.25,0.5,0.0,1.0,0.5,1.0,2.0,0.5,1.0,0.5,2.0,0.5,0.5,0.0,0.5,0.5,1.0,1.0,80,5120,70,470,75,Key Ring Pokémon,91,800000,0.2,57,Cleffyクレッフィ,50.0,707,80,87,75,steel,fairy,3.0,6,0
Phantump,"['Natural Cure', 'Frisk', 'Harvest']",1.0,2.0,1.0,0.5,1.0,0.0,2.0,2.0,2.0,0.5,0.5,2.0,0.0,1.0,1.0,1.0,1.0,0.5,70,5120,70,309,120,Stump Pokémon,48,1000000,0.4,43,Bokureiボクレー,50.0,708,50,60,38,ghost,grass,7.0,6,0
Trevenant,"['Natural Cure', 'Frisk', 'Harvest']",1.0,2.0,1.0,0.5,1.0,0.0,2.0,2.0,2.0,0.5,0.5,2.0,0.0,1.0,1.0,1.0,1.0,0.5,110,5120,70,474,60,Elder Tree Pokémon,76,1000000,1.5,85,Ohrotオーロット,50.0,709,65,82,56,ghost,grass,71.0,6,0
Pumpkaboo,"['Pickup', 'Frisk', 'Insomnia']",1.0,2.0,1.0,0.5,1.0,0.0,2.0,2.0,2.0,0.5,0.5,2.0,0.0,1.0,1.0,1.0,1.0,0.5,66,5120,70,335,120,Pumpkin Pokémon,70,1000000,0.8,59,Bakecchaバケッチャ,50.0,710,44,55,41,ghost,grass,15.0,6,0
Gourgeist,"['Pickup', 'Frisk', 'Insomnia']",1.0,2.0,1.0,0.5,1.0,0.0,2.0,2.0,2.0,0.5,0.5,2.0,0.0,1.0,1.0,1.0,1.0,0.5,100,5120,70,494,60,Pumpkin Pokémon,122,1000000,1.7,85,Pumpjinパンプジン,50.0,711,58,75,54,ghost,grass,39.0,6,0
Bergmite,"['Own Tempo', 'Ice Body', 'Sturdy']",1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,2.0,2.0,1.0,69,5120,70,304,190,Ice Chunk Pokémon,85,1000000,1.0,55,Kachikohruカチコール,50.0,712,32,35,28,ice,,99.5,6,0
Avalugg,"['Own Tempo', 'Ice Body', 'Sturdy']",1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,2.0,2.0,1.0,117,5120,70,514,55,Iceberg Pokémon,184,1000000,2.0,95,Crebaseクレベース,50.0,713,44,46,28,ice,,505.0,6,0
Noibat,"['Frisk', 'Infiltrator', 'Telepathy']",0.5,1.0,2.0,1.0,2.0,0.5,0.5,1.0,1.0,0.25,0.0,4.0,1.0,1.0,1.0,2.0,1.0,0.5,30,5120,70,245,190,Sound Wave Pokémon,35,1000000,0.5,40,Onbatオンバット,50.0,714,45,40,55,flying,dragon,8.0,6,0
Noivern,"['Frisk', 'Infiltrator', 'Telepathy']",0.5,1.0,2.0,1.0,2.0,0.5,0.5,1.0,1.0,0.25,0.0,4.0,1.0,1.0,1.0,2.0,1.0,0.5,70,5120,70,535,45,Sound Wave Pokémon,80,1000000,1.5,85,Onvernオンバーン,50.0,715,97,80,123,flying,dragon,85.0,6,0
Xerneas,['Fairy Aura'],0.5,0.5,0.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,131,30720,0,680,45,Life Pokémon,95,1250000,3.0,126,Xerneasゼルネアス,,716,131,98,99,fairy,,215.0,6,1
Yveltal,['Dark Aura'],1.0,0.5,1.0,2.0,2.0,1.0,1.0,1.0,0.5,0.5,0.0,2.0,1.0,1.0,0.0,2.0,1.0,1.0,131,30720,0,680,45,Destruction Pokémon,95,1250000,5.8,126,Yveltalイベルタル,,717,131,98,99,dark,flying,203.0,6,1
Zygarde,"['Aura Break', 'Power Construct']",1.0,1.0,2.0,0.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,4.0,1.0,0.5,1.0,0.5,1.0,1.0,100,30720,0,708,3,Order Pokémon,121,1250000,5.0,216,Zygarde (10% Forme)ジガルデ,,718,91,95,85,dragon,ground,284.6,6,1
Diancie,['Clear Body'],0.5,0.5,0.0,1.0,1.0,1.0,0.5,0.5,1.0,2.0,2.0,1.0,0.5,1.0,1.0,1.0,4.0,2.0,160,6400,70,700,3,Jewel Pokémon,110,1250000,0.7,50,Diancieディアンシー,,719,160,110,110,rock,fairy,8.8,6,1
Hoopa,['Magician'],1.0,4.0,1.0,1.0,1.0,0.0,1.0,1.0,4.0,1.0,1.0,1.0,0.0,0.5,0.5,1.0,1.0,1.0,160,30720,100,680,3,Mischief Pokémon (Confined)Djinn Pokémonn (Unbound),60,1250000,,80,Hoopa (imashimerareshi Hoopa)フーパ,,720,170,130,80,psychic,ghost,,6,1
Volcanion,['Water Absorb'],0.5,1.0,1.0,2.0,0.5,1.0,0.25,1.0,1.0,1.0,2.0,0.25,1.0,1.0,1.0,2.0,0.25,1.0,110,30720,100,600,3,Steam Pokémon,120,1250000,1.7,80,Volcanionボルケニオン,,721,130,90,70,fire,water,195.0,6,1
Rowlet,"['Overgrow', 'Long Reach']",1.0,1.0,1.0,1.0,1.0,0.5,2.0,2.0,1.0,0.25,0.0,4.0,1.0,2.0,1.0,2.0,1.0,0.5,55,3840,70,320,45,Grass Quill Pokémon,55,1059860,0.3,68,Mokurohモクロー,88.1,722,50,50,42,grass,flying,1.5,7,0
Dartrix,"['Overgrow', 'Long Reach']",1.0,1.0,1.0,1.0,1.0,0.5,2.0,2.0,1.0,0.25,0.0,4.0,1.0,2.0,1.0,2.0,1.0,0.5,75,3840,70,420,45,Blade Quill Pokémon,75,1059860,0.7,78,Fukuthrowフクスロー,88.1,723,70,70,52,grass,flying,16.0,7,0
Decidueye,"['Overgrow', 'Long Reach']",1.0,2.0,1.0,0.5,1.0,0.0,2.0,2.0,2.0,0.5,0.5,2.0,0.0,1.0,1.0,1.0,1.0,0.5,107,3840,70,530,45,Arrow Quill Pokémon,75,1059860,1.6,78,Junaiperジュナイパー,88.1,724,100,100,70,grass,ghost,36.6,7,0
Litten,"['Blaze', 'Intimidate']",0.5,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,0.5,2.0,0.5,1.0,1.0,1.0,2.0,0.5,2.0,65,3840,70,320,45,Fire Cat Pokémon,40,1059860,0.4,45,Nyabbyニャビー,88.1,725,60,40,70,fire,,4.3,7,0
Torracat,"['Blaze', 'Intimidate']",0.5,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,0.5,2.0,0.5,1.0,1.0,1.0,2.0,0.5,2.0,85,3840,70,420,45,Fire Cat Pokémon,50,1059860,0.7,65,Nyaheatニャヒート,88.1,726,80,50,90,fire,,25.0,7,0
Incineroar,"['Blaze', 'Intimidate']",1.0,0.5,1.0,1.0,1.0,2.0,0.5,1.0,0.5,0.5,2.0,0.5,1.0,1.0,0.0,2.0,0.5,2.0,115,3840,70,530,45,Heel Pokémon,90,1059860,1.8,95,Gaogaenガオガエン,88.1,727,80,90,60,fire,dark,83.0,7,0
Popplio,"['Torrent', 'Liquid Voice']",1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,54,3840,70,320,45,Sea Lion Pokémon,54,1059860,0.4,50,Ashimariアシマリ,88.1,728,66,56,40,water,,7.5,7,0
Brionne,"['Torrent', 'Liquid Voice']",1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,69,3840,70,420,45,Pop Star Pokémon,69,1059860,0.6,60,Osyamariオシャマリ,88.1,729,91,81,50,water,,17.5,7,0
Primarina,"['Torrent', 'Liquid Voice']",0.5,0.5,0.0,2.0,1.0,0.5,0.5,1.0,1.0,2.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,0.5,74,3840,70,530,45,Soloist Pokémon,74,1059860,1.8,80,Ashireneアシレーヌ,88.1,730,126,116,60,water,fairy,44.0,7,0
Pikipek,"['Keen Eye', 'Skill Link', 'Pickup']",0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.5,0.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,75,3840,70,265,255,Woodpecker Pokémon,30,1000000,0.3,35,Tsutsukeraツツケラ,50.0,731,30,30,65,normal,flying,1.2,7,0
Trumbeak,"['Keen Eye', 'Skill Link', 'Pickup']",0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.5,0.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,85,3840,70,355,120,Bugle Beak Pokémon,50,1000000,0.6,55,Kerarappaケララッパ,50.0,732,40,50,75,normal,flying,14.8,7,0
Toucannon,"['Keen Eye', 'Skill Link', 'Sheer Force']",0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.5,0.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,120,3840,70,485,45,Cannon Pokémon,75,1000000,1.1,80,Dodekabashiドデカバシ,50.0,733,75,75,60,normal,flying,26.0,7,0
Yungoos,"['Stakeout', 'Strong Jaw', 'Adaptability']",1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,70,3840,70,253,255,Loitering Pokémon,30,1000000,0.4,48,Youngooseヤングース,50.0,734,30,30,45,normal,,6.0,7,0
Gumshoos,"['Stakeout', 'Strong Jaw', 'Adaptability']",1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,110,3840,70,418,127,Stakeout Pokémon,60,1000000,0.7,88,Dekagooseデカグース,50.0,735,55,60,45,normal,,14.2,7,0
Grubbin,['Swarm'],1.0,1.0,1.0,1.0,1.0,0.5,2.0,2.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,2.0,1.0,1.0,62,3840,70,300,255,Larva Pokémon,45,1000000,0.4,47,Agojimushiアゴジムシ,50.0,736,55,45,46,bug,,4.4,7,0
Charjabug,['Battery'],1.0,1.0,1.0,0.5,1.0,0.5,2.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,82,3840,70,400,120,Battery Pokémon,95,1000000,0.5,57,Dendimushiデンヂムシ,50.0,737,55,75,36,bug,electric,10.5,7,0
Vikavolt,['Levitate'],1.0,1.0,1.0,0.5,1.0,0.5,2.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,70,3840,70,500,45,Stag Beetle Pokémon,90,1000000,1.5,77,Kuwagannonクワガノン,50.0,738,145,75,43,bug,electric,45.0,7,0
Crabrawler,"['Hyper Cutter', 'Iron Fist', 'Anger Point']",0.5,0.5,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,82,5120,70,338,225,Boxing Pokémon,57,1000000,0.6,47,Makenkaniマケンカニ,50.0,739,42,47,63,fighting,,7.0,7,0
Crabominable,"['Hyper Cutter', 'Iron Fist', 'Anger Point']",0.5,0.5,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,2.0,1.0,132,5120,70,478,60,Woolly Crab Pokémon,77,1000000,1.7,97,Kekenkaniケケンカニ,50.0,740,62,67,43,fighting,ice,180.0,7,0
Oricorio,['Dancer'],0.25,1.0,1.0,2.0,0.5,0.5,0.5,1.0,1.0,0.25,0.0,1.0,1.0,1.0,1.0,4.0,0.5,2.0,70,5120,70,476,45,Dancing Pokémon,70,1000000,0.6,75,Odoridori (pachipachi Style)オドリドリ,24.6,741,98,70,93,fire,flying,3.4,7,0
Cutiefly,"['Honey Gather', 'Shield Dust', 'Sweet Veil']",0.5,0.5,0.0,1.0,1.0,0.25,2.0,2.0,1.0,0.5,0.5,1.0,1.0,2.0,1.0,2.0,2.0,1.0,45,5120,70,304,190,Bee Fly Pokémon,40,1000000,0.1,40,Abulyアブリー,50.0,742,55,40,84,bug,fairy,0.2,7,0
Ribombee,"['Honey Gather', 'Shield Dust', 'Sweet Veil']",0.5,0.5,0.0,1.0,1.0,0.25,2.0,2.0,1.0,0.5,0.5,1.0,1.0,2.0,1.0,2.0,2.0,1.0,55,5120,70,464,75,Bee Fly Pokémon,60,1000000,0.2,60,Aburibbonアブリボン,50.0,743,95,70,124,bug,fairy,0.5,7,0
Rockruff,"['Keen Eye', 'Vital Spirit', 'Steadfast']",1.0,1.0,1.0,1.0,1.0,2.0,0.5,0.5,1.0,2.0,2.0,1.0,0.5,0.5,1.0,1.0,2.0,2.0,65,3840,70,280,190,Puppy Pokémon,40,1000000,0.5,45,Iwankoイワンコ,50.0,744,30,40,60,rock,,9.2,7,0
Lycanroc,"['Keen Eye', 'Sand Rush', 'Steadfast', 'Keen Eye', 'Vital Spirit', 'No Guard']",1.0,1.0,1.0,1.0,1.0,2.0,0.5,0.5,1.0,2.0,2.0,1.0,0.5,0.5,1.0,1.0,2.0,2.0,115,3840,70,487,90,Wolf Pokémon,75,1000000,,85,Lugarugan (mahiru No Sugata)ルガルガン,50.0,745,55,75,82,rock,,,7,0
Wishiwashi,['Schooling'],1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,140,3840,70,620,60,Small Fry Pokémon,130,800000,0.2,45,Yowashi (tandoku No Sugata)ヨワシ,50.0,746,140,135,30,water,,0.3,7,0
Mareanie,"['Merciless', 'Limber', 'Regenerator']",0.5,1.0,1.0,2.0,0.5,0.5,0.5,1.0,1.0,1.0,2.0,0.5,1.0,0.5,2.0,1.0,0.5,0.5,53,5120,70,305,190,Brutal Star Pokémon,62,1000000,0.4,50,Hidoideヒドイデ,50.0,747,43,52,45,poison,water,8.0,7,0
Toxapex,"['Merciless', 'Limber', 'Regenerator']",0.5,1.0,1.0,2.0,0.5,0.5,0.5,1.0,1.0,1.0,2.0,0.5,1.0,0.5,2.0,1.0,0.5,0.5,63,5120,70,495,75,Brutal Star Pokémon,152,1000000,0.7,50,Dohidoideドヒドイデ,50.0,748,53,142,35,poison,water,14.5,7,0
Mudbray,"['Own Tempo', 'Stamina', 'Inner Focus']",1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,0.5,1.0,0.5,1.0,2.0,100,5120,70,385,190,Donkey Pokémon,70,1000000,1.0,70,Dorobankoドロバンコ,50.0,749,45,55,45,ground,,110.0,7,0
Mudsdale,"['Own Tempo', 'Stamina', 'Inner Focus']",1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,0.5,1.0,0.5,1.0,2.0,125,5120,70,500,60,Draft Horse Pokémon,100,1000000,2.5,100,Banbadoroバンバドロ,50.0,750,55,85,35,ground,,920.0,7,0
Dewpider,"['Water Bubble', 'Water Absorb']",1.0,1.0,1.0,2.0,1.0,0.5,1.0,2.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,2.0,0.5,0.5,40,3840,70,269,200,Water Bubble Pokémon,52,1000000,0.3,38,Shizukumoシズクモ,50.0,751,40,72,27,water,bug,4.0,7,0
Araquanid,"['Water Bubble', 'Water Absorb']",1.0,1.0,1.0,2.0,1.0,0.5,1.0,2.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,2.0,0.5,0.5,70,3840,70,454,100,Water Bubble Pokémon,92,1000000,1.8,68,Onishizukumoオニシズクモ,50.0,752,50,132,42,water,bug,82.0,7,0
Fomantis,"['Leaf Guard', 'Contrary']",2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,55,5120,70,250,190,Sickle Grass Pokémon,35,1000000,0.3,40,Karikiriカリキリ,50.0,753,50,35,35,grass,,1.5,7,0
Lurantis,"['Leaf Guard', 'Contrary']",2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,105,5120,70,480,75,Bloom Sickle Pokémon,90,1000000,0.9,70,Lalantesラランテス,50.0,754,80,90,45,grass,,18.5,7,0
Morelull,"['Illuminate', 'Effect Spore', 'Rain Dish']",1.0,0.5,0.0,0.5,1.0,0.5,2.0,2.0,1.0,0.5,0.5,2.0,1.0,4.0,1.0,1.0,2.0,0.5,35,5120,70,285,190,Illuminating Pokémon,55,1000000,0.2,40,Nemasyuネマシュ,50.0,755,65,75,15,grass,fairy,1.5,7,0
Shiinotic,"['Illuminate', 'Effect Spore', 'Rain Dish']",1.0,0.5,0.0,0.5,1.0,0.5,2.0,2.0,1.0,0.5,0.5,2.0,1.0,4.0,1.0,1.0,2.0,0.5,45,5120,70,405,75,Illuminating Pokémon,80,1000000,1.0,60,Mashadeマシェード,50.0,756,90,100,30,grass,fairy,11.5,7,0
Salandit,"['Corrosion', 'Oblivious']",0.25,1.0,1.0,1.0,0.25,0.5,0.5,1.0,1.0,0.25,4.0,0.5,1.0,0.5,2.0,2.0,0.5,2.0,44,5120,70,320,120,Toxic Lizard Pokémon,40,1000000,0.6,48,Yatoumoriヤトウモリ,88.1,757,71,40,77,poison,fire,4.8,7,0
Salazzle,"['Corrosion', 'Oblivious']",0.25,1.0,1.0,1.0,0.25,0.5,0.5,1.0,1.0,0.25,4.0,0.5,1.0,0.5,2.0,2.0,0.5,2.0,64,5120,70,480,45,Toxic Lizard Pokémon,60,1000000,1.2,68,Ennewtエンニュート,0.0,758,111,60,117,poison,fire,22.2,7,0
Stufful,"['Fluffy', 'Klutz', 'Cute Charm']",0.5,0.5,1.0,1.0,2.0,2.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,75,3840,70,340,140,Flailing Pokémon,50,1000000,0.5,70,Nuikogumaヌイコグマ,50.0,759,45,50,50,normal,fighting,6.8,7,0
Bewear,"['Fluffy', 'Klutz', 'Unnerve']",0.5,0.5,1.0,1.0,2.0,2.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,125,3840,70,500,70,Strong Arm Pokémon,80,1000000,2.1,120,Kiterugumaキテルグマ,50.0,760,55,60,60,normal,fighting,135.0,7,0
Bounsweet,"['Leaf Guard', 'Oblivious', 'Sweet Veil']",2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,30,5120,70,210,235,Fruit Pokémon,38,1059860,0.3,42,Amakajiアマカジ,0.0,761,30,38,32,grass,,3.2,7,0
Steenee,"['Leaf Guard', 'Oblivious', 'Sweet Veil']",2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,40,5120,70,290,120,Fruit Pokémon,48,1059860,0.7,52,Amamaikoアママイコ,0.0,762,40,48,62,grass,,8.2,7,0
Tsareena,"['Leaf Guard', 'Queenly Majesty', 'Sweet Veil']",2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,120,5120,70,510,45,Fruit Pokémon,98,1059860,1.2,72,Amajoアマージョ,0.0,763,50,98,72,grass,,21.4,7,0
Comfey,"['Flower Veil', 'Triage', 'Natural Cure']",0.5,0.5,0.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,52,5120,70,485,60,Posy Picker Pokémon,90,800000,0.1,51,Cuwawaキュワワー,24.6,764,82,110,100,fairy,,0.3,7,0
